latitude,longitude,timestamp
40.95204,-74.07271,
40.95196,-74.07269,
40.95189,-74.07268,
40.95181,-74.07266,
40.95139,-74.0726,
40.95129,-74.07258,
40.95106,-74.07253,
40.9506,-74.07245,
40.95014,-74.07238,
40.94969,-74.07234,
40.94934,-74.07231,
40.94861,-74.07224,
40.9483,-74.07222,
40.94808,-74.0722,
40.94794,-74.07218,
40.94733,-74.07211,
40.94717,-74.0721,
40.94715,-74.0721,
40.94682,-74.07207,
40.94672,-74.07206,
40.94622,-74.07201,
40.94589,-74.07198,
40.94578,-74.07197,
40.94561,-74.07196,
40.94549,-74.07194,
40.94511,-74.07191,
40.94433,-74.07183,
40.94419,-74.07182,
40.9439,-74.0718,
40.94349,-74.07176,
40.94343,-74.07175,
40.94334,-74.07174,
40.94301,-74.07171,
40.94299,-74.07171,
40.94272,-74.07169,
40.94163,-74.07158,
40.9416,-74.07158,
40.94157,-74.07158,
40.94152,-74.07158,
40.9405,-74.07148,
40.93925,-74.07136,
40.93849,-74.07129,
40.93818,-74.07127,
40.93764,-74.07121,
40.93683,-74.07114,
40.93536,-74.07101,
40.93508,-74.07099,
40.93493,-74.07097,
40.93469,-74.07095,
40.9345,-74.07092,
40.93421,-74.07089,
40.93417,-74.07089,
40.93415,-74.07089,
40.934,-74.07087,
40.93387,-74.07086,
40.93376,-74.07085,
40.93355,-74.07083,
40.9333,-74.07081,
40.93316,-74.07079,
40.93303,-74.07078,
40.9327,-74.07075,
40.93233,-74.07072,
40.93221,-74.0707,
40.93199,-74.07068,
40.93153,-74.07064,
40.93145,-74.07064,
40.93118,-74.07062,
40.93112,-74.07061,
40.93108,-74.07061,
40.93074,-74.0706,
40.93036,-74.0706,
40.93004,-74.0706,
40.92972,-74.07061,
40.92939,-74.07062,
40.92907,-74.07064,
40.92874,-74.07067,
40.92842,-74.0707,
40.9281,-74.07074,
40.92777,-74.07079,
40.92746,-74.07084,
40.92714,-74.0709,
40.92561,-74.07121,
40.92561,-74.07121,
40.9251,-74.07131,
40.9251,-74.07131,
40.92468,-74.07137,
40.92435,-74.07144,
40.92403,-74.0715,
40.92371,-74.07157,
40.92339,-74.07166,
40.92307,-74.07175,
40.92276,-74.07185,
40.92245,-74.07195,
40.92213,-74.07205,
40.92181,-74.07214,
40.92153,-74.07221,
40.92112,-74.0723,
40.92051,-74.07242,
40.92018,-74.07249,
40.91984,-74.07254,
40.91952,-74.07258,
40.9192,-74.07262,
40.91887,-74.07265,
40.918,-74.0727,
40.91746,-74.07273,
40.91737,-74.07272,
40.91737,-74.07272,
40.91708,-74.07273,
40.91672,-74.07273,
40.91637,-74.07271,
40.91596,-74.07266,
40.91572,-74.07262,
40.91572,-74.07262,
40.91543,-74.07255,
40.91514,-74.07245,
40.91483,-74.07235,
40.91451,-74.07222,
40.91419,-74.07207,
40.91388,-74.0719,
40.91356,-74.07171,
40.91325,-74.07152,
40.91295,-74.07137,
40.91295,-74.07137,
40.91267,-74.07124,
40.91238,-74.07113,
40.9121,-74.07104,
40.91182,-74.07096,
40.91151,-74.07088,
40.91142,-74.07087,
40.91119,-74.07082,
40.91107,-74.07081,
40.91088,-74.07078,
40.91055,-74.07076,
40.9103,-74.07075,
40.91007,-74.07075,
40.90983,-74.07076,
40.90952,-74.0708,
40.90903,-74.07089,
40.90841,-74.07102,
40.908,-74.07113,
40.90682,-74.07137,
40.90633,-74.07147,
40.90591,-74.07157,
40.90581,-74.07159,
40.90554,-74.07166,
40.90516,-74.07175,
40.90478,-74.07184,
40.90439,-74.07193,
40.90412,-74.072,
40.9039,-74.07205,
40.90344,-74.07216,
40.90059,-74.07284,
40.90042,-74.07288,
40.89957,-74.07309,
40.89915,-74.07319,
40.89877,-74.07327,
40.89844,-74.07331,
40.89813,-74.07331,
40.8978,-74.0733,
40.8975,-74.07326,
40.8972,-74.0732,
40.8969,-74.07312,
40.89673,-74.07305,
40.89662,-74.07301,
40.8959,-74.0727,
40.89543,-74.07249,
40.89514,-74.07235,
40.89501,-74.07229,
40.8947,-74.07217,
40.89435,-74.072,
40.89435,-74.072,
40.89319,-74.07149,
40.89299,-74.0714,
40.89208,-74.071,
40.89187,-74.0709,
40.89071,-74.0704,
40.89066,-74.07037,
40.89029,-74.07021,
40.88974,-74.06996,
40.88969,-74.06994,
40.88917,-74.0697,
40.88838,-74.06934,
40.88813,-74.06922,
40.8881,-74.06921,
40.88775,-74.06906,
40.8872,-74.06878,
40.88681,-74.06859,
40.88642,-74.0684,
40.88619,-74.0683,
40.88585,-74.06813,
40.88575,-74.06809,
40.8851,-74.06782,
40.88463,-74.06761,
40.88451,-74.06756,
40.88418,-74.06742,
40.88368,-74.0672,
40.88311,-74.06695,
40.88284,-74.06683,
40.88267,-74.06676,
40.88241,-74.06664,
40.88201,-74.06647,
40.88165,-74.06631,
40.88135,-74.06617,
40.88119,-74.0661,
40.88112,-74.06607,
40.88093,-74.06598,
40.88088,-74.06596,
40.88075,-74.06591,
40.88051,-74.0658,
40.88039,-74.06575,
40.87999,-74.06558,
40.87983,-74.06551,
40.87975,-74.06547,
40.87932,-74.06529,
40.8793,-74.06528,
40.87877,-74.06505,
40.87877,-74.06505,
40.8773,-74.06438,
40.8773,-74.06438,
40.87672,-74.06405,
40.87662,-74.06397,
40.87653,-74.06389,
40.87643,-74.06379,
40.87635,-74.06369,
40.87614,-74.06341,
40.87598,-74.0632,
40.87587,-74.06308,
40.87576,-74.06296,
40.87555,-74.06279,
40.87506,-74.0624,
40.87426,-74.0617,
40.87368,-74.06123,
40.8735,-74.06108,
40.87305,-74.06068,
40.87282,-74.06047,
40.87258,-74.06025,
40.87198,-74.05969,
40.87113,-74.05883,
40.87096,-74.05867,
40.8707,-74.05839,
40.87046,-74.05812,
40.87012,-74.05772,
40.86994,-74.05749,
40.8697,-74.05717,
40.86947,-74.05686,
40.86927,-74.05657,
40.86927,-74.05657,
40.86879,-74.05579,
40.86856,-74.05536,
40.86837,-74.05497,
40.86823,-74.05464,
40.86813,-74.05438,
40.86788,-74.05369,
40.86776,-74.0533,
40.86767,-74.05294,
40.86756,-74.05251,
40.86747,-74.05205,
40.86742,-74.05178,
40.8674,-74.0516,
40.86729,-74.05081,
40.86715,-74.04967,
40.86712,-74.0494,
40.86705,-74.04857,
40.8669,-74.04664,
40.86684,-74.04514,
40.86683,-74.04457,
40.86683,-74.04457,
40.8668,-74.0438,
40.86679,-74.0428,
40.86681,-74.04213,
40.86684,-74.0409,
40.86685,-74.03978,
40.86686,-74.03933,
40.86688,-74.03829,
40.86689,-74.03796,
40.86698,-74.03323,
40.86698,-74.03323,
40.86699,-74.03281,
40.86699,-74.03267,
40.86699,-74.03254,
40.86699,-74.0324,
40.86699,-74.03226,
40.86699,-74.03211,
40.86699,-74.03197,
40.86699,-74.03183,
40.86698,-74.0317,
40.86698,-74.03156,
40.86698,-74.0315,
40.86697,-74.03142,
40.86696,-74.03112,
40.86695,-74.03083,
40.86693,-74.03054,
40.86691,-74.03025,
40.86689,-74.02996,
40.86687,-74.02966,
40.86685,-74.02937,
40.86682,-74.02908,
40.8668,-74.02879,
40.86677,-74.02849,
40.86674,-74.0282,
40.86671,-74.02791,
40.86667,-74.02763,
40.86664,-74.02734,
40.8666,-74.02705,
40.86656,-74.02677,
40.86652,-74.02648,
40.86648,-74.02619,
40.86612,-74.02376,
40.86593,-74.02247,
40.86564,-74.02046,
40.86556,-74.01989,
40.86547,-74.01932,
40.86537,-74.01874,
40.86528,-74.01817,
40.86518,-74.0176,
40.86508,-74.01703,
40.86497,-74.01643,
40.86497,-74.01643,
40.86458,-74.01485,
40.86454,-74.0147,
40.8645,-74.01456,
40.86447,-74.01441,
40.86443,-74.01428,
40.86439,-74.01413,
40.86434,-74.01399,
40.86429,-74.01385,
40.86424,-74.01372,
40.86417,-74.0136,
40.8641,-74.01348,
40.86403,-74.01336,
40.86395,-74.01325,
40.86386,-74.01315,
40.86377,-74.01306,
40.86367,-74.01297,
40.86358,-74.01289,
40.86347,-74.01282,
40.86337,-74.01276,
40.86325,-74.01271,
40.86315,-74.01266,
40.86304,-74.01262,
40.86293,-74.01259,
40.86281,-74.01255,
40.8627,-74.01252,
40.86259,-74.01248,
40.86248,-74.01245,
40.86237,-74.01242,
40.86225,-74.01239,
40.86214,-74.01237,
40.86203,-74.01234,
40.86191,-74.01231,
40.8618,-74.01229,
40.86168,-74.01227,
40.86157,-74.01225,
40.86146,-74.01223,
40.86135,-74.01221,
40.86123,-74.01219,
40.86112,-74.01218,
40.861,-74.01217,
40.86089,-74.01216,
40.86078,-74.01215,
40.86032,-74.01212,
40.8602,-74.01212,
40.86008,-74.01213,
40.85997,-74.01214,
40.85986,-74.01215,
40.85975,-74.01216,
40.85964,-74.01218,
40.85953,-74.0122,
40.85942,-74.01222,
40.85931,-74.01224,
40.8592,-74.01227,
40.85911,-74.01229,
40.85901,-74.01232,
40.8589,-74.01236,
40.85879,-74.01239,
40.85869,-74.01243,
40.85858,-74.01247,
40.85848,-74.01251,
40.85838,-74.01255,
40.85828,-74.01259,
40.85817,-74.01264,
40.85807,-74.01269,
40.85796,-74.01274,
40.85786,-74.0128,
40.85745,-74.01302,
40.85733,-74.01308,
40.85714,-74.01317,
40.85652,-74.01347,
40.8558,-74.01382,
40.85528,-74.01407,
40.85445,-74.01447,
40.85373,-74.01482,
40.85301,-74.01517,
40.85222,-74.01556,
40.85222,-74.01556,
40.85187,-74.01569,
40.85166,-74.01578,
40.85145,-74.01588,
40.85063,-74.01628,
40.84983,-74.01667,
40.84977,-74.0167,
40.84977,-74.0167,
40.84977,-74.0167,
40.84922,-74.01697,
40.84899,-74.01708,
40.84875,-74.01719,
40.84863,-74.01725,
40.84851,-74.0173,
40.84839,-74.01736,
40.84826,-74.01741,
40.84814,-74.01746,
40.84802,-74.01751,
40.8479,-74.01755,
40.84777,-74.0176,
40.84765,-74.01764,
40.84738,-74.01773,
40.84707,-74.01783,
40.84693,-74.01786,
40.8468,-74.0179,
40.84667,-74.01792,
40.84656,-74.01795,
40.84642,-74.01797,
40.84615,-74.01801,
40.84588,-74.01805,
40.84561,-74.01807,
40.84534,-74.01809,
40.84507,-74.0181,
40.84357,-74.01815,
40.84289,-74.01817,
40.84276,-74.01818,
40.84262,-74.01819,
40.84249,-74.0182,
40.84236,-74.01822,
40.84222,-74.01823,
40.84208,-74.01825,
40.84195,-74.01828,
40.84181,-74.0183,
40.84168,-74.01833,
40.84155,-74.01836,
40.84141,-74.01839,
40.84128,-74.01843,
40.84115,-74.01846,
40.84101,-74.0185,
40.84076,-74.01858,
40.8405,-74.01868,
40.84023,-74.01878,
40.84011,-74.01884,
40.83996,-74.01891,
40.83976,-74.019,
40.83909,-74.01934,
40.83909,-74.01934,
40.83851,-74.01967,
40.83825,-74.01982,
40.83761,-74.02017,
40.83639,-74.02082,
40.83617,-74.02094,
40.83592,-74.02106,
40.83568,-74.02118,
40.83543,-74.0213,
40.83423,-74.02186,
40.83411,-74.02192,
40.83399,-74.02198,
40.83386,-74.02205,
40.83371,-74.02213,
40.83357,-74.02221,
40.83347,-74.02227,
40.83337,-74.02234,
40.83327,-74.02241,
40.83317,-74.02248,
40.83308,-74.02255,
40.83299,-74.02263,
40.83289,-74.02271,
40.8328,-74.02279,
40.83271,-74.02287,
40.83262,-74.02295,
40.83253,-74.02304,
40.83244,-74.02312,
40.83236,-74.0232,
40.83228,-74.02328,
40.83221,-74.02335,
40.83214,-74.02343,
40.83206,-74.02351,
40.83199,-74.02359,
40.83182,-74.02378,
40.83167,-74.02395,
40.8315,-74.02416,
40.83132,-74.02436,
40.83069,-74.02506,
40.82951,-74.02653,
40.82904,-74.0271,
40.82844,-74.02785,
40.82795,-74.02846,
40.82773,-74.02872,
40.82773,-74.02872,
40.82656,-74.03016,
40.82093,-74.03712,
40.82071,-74.0374,
40.82051,-74.0377,
40.82031,-74.03798,
40.82011,-74.03829,
40.81999,-74.03849,
40.8198,-74.03881,
40.81963,-74.03912,
40.81943,-74.0395,
40.81921,-74.04003,
40.819,-74.04051,
40.81876,-74.04112,
40.81859,-74.04162,
40.81834,-74.04235,
40.81816,-74.04291,
40.81775,-74.04413,
40.81732,-74.04542,
40.81699,-74.04641,
40.81424,-74.05463,
40.81397,-74.05544,
40.81379,-74.05592,
40.81375,-74.05603,
40.81375,-74.05603,
40.81355,-74.05652,
40.81342,-74.05685,
40.81322,-74.0573,
40.81302,-74.05776,
40.81294,-74.05793,
40.81285,-74.05812,
40.81241,-74.05893,
40.812,-74.05967,
40.8119,-74.05986,
40.81181,-74.06001,
40.8117,-74.06021,
40.81131,-74.06087,
40.81109,-74.06126,
40.81096,-74.06146,
40.81084,-74.06166,
40.81064,-74.06195,
40.81042,-74.06227,
40.81014,-74.06262,
40.81009,-74.0627,
40.80986,-74.06305,
40.80978,-74.06319,
40.80945,-74.06367,
40.80903,-74.06428,
40.80844,-74.06512,
40.80791,-74.06585,
40.80731,-74.06664,
40.80668,-74.06742,
40.80599,-74.06829,
40.8049,-74.06965,
40.80433,-74.07035,
40.80399,-74.07079,
40.80372,-74.07113,
40.80356,-74.07133,
40.80336,-74.07158,
40.80277,-74.07232,
40.80234,-74.07284,
40.80234,-74.07284,
40.80135,-74.07407,
40.8007,-74.07488,
40.79941,-74.07654,
40.7988,-74.07733,
40.79574,-74.08111,
40.79331,-74.08417,
40.79284,-74.08476,
40.79219,-74.08554,
40.79184,-74.08597,
40.79134,-74.08652,
40.7908,-74.08713,
40.79007,-74.08792,
40.78802,-74.09009,
40.78758,-74.09056,
40.78643,-74.09177,
40.78523,-74.09305,
40.78478,-74.09352,
40.78427,-74.09406,
40.78405,-74.09429,
40.78317,-74.09522,
40.78256,-74.09582,
40.78169,-74.09662,
40.78089,-74.09732,
40.77985,-74.09822,
40.77933,-74.0987,
40.77875,-74.0992,
40.77767,-74.10013,
40.77621,-74.10141,
40.77551,-74.10203,
40.77523,-74.10227,
40.77504,-74.10244,
40.77061,-74.10631,
40.76891,-74.10779,
40.76495,-74.11126,
40.76242,-74.11346,
40.76225,-74.11361,
40.76208,-74.11378,
40.76152,-74.11425,
40.76055,-74.11503,
40.76011,-74.11534,
40.75977,-74.11559,
40.75975,-74.11561,
40.75895,-74.11613,
40.75876,-74.11624,
40.7585,-74.11639,
40.75824,-74.11654,
40.75802,-74.11666,
40.75745,-74.11696,
40.75745,-74.11696,
40.75699,-74.11718,
40.75656,-74.11737,
40.75618,-74.11753,
40.75535,-74.11786,
40.75493,-74.11803,
40.75317,-74.11873,
40.75128,-74.11949,
40.74845,-74.12062,
40.74659,-74.12136,
40.74554,-74.12178,
40.74473,-74.12209,
40.74405,-74.12234,
40.74101,-74.12336,
40.7405,-74.12353,
40.74005,-74.12366,
40.73961,-74.12376,
40.7392,-74.12384,
40.73879,-74.1239,
40.73598,-74.12413,
40.73562,-74.12417,
40.73527,-74.12421,
40.7349,-74.12428,
40.73457,-74.12436,
40.73429,-74.12444,
40.73395,-74.12456,
40.73364,-74.12469,
40.73335,-74.12483,
40.73333,-74.12484,
40.73309,-74.12497,
40.73296,-74.12504,
40.73259,-74.12527,
40.73222,-74.12553,
40.73222,-74.12553,
40.7319,-74.12579,
40.73157,-74.12607,
40.73122,-74.1264,
40.73087,-74.12678,
40.72714,-74.13103,
40.72692,-74.13128,
40.7267,-74.13151,
40.72646,-74.13177,
40.72619,-74.13204,
40.72588,-74.13233,
40.7256,-74.13258,
40.72548,-74.13269,
40.72521,-74.13292,
40.72493,-74.13314,
40.7246,-74.1334,
40.72434,-74.1336,
40.72409,-74.13377,
40.72383,-74.13394,
40.72358,-74.1341,
40.72358,-74.1341,
40.72331,-74.13425,
40.72303,-74.1344,
40.72274,-74.13452,
40.72234,-74.13466,
40.72234,-74.13466,
40.72168,-74.13485,
40.7208,-74.13507,
40.71968,-74.13534,
40.71938,-74.13543,
40.71905,-74.13555,
40.71872,-74.13568,
40.71845,-74.1358,
40.71816,-74.13595,
40.71785,-74.13613,
40.71752,-74.13633,
40.7172,-74.13657,
40.71684,-74.13685,
40.71654,-74.13712,
40.71621,-74.13743,
40.71589,-74.13777,
40.71557,-74.13814,
40.71541,-74.13833,
40.71524,-74.13855,
40.715,-74.13887,
40.71475,-74.13924,
40.71449,-74.13968,
40.71426,-74.14011,
40.71405,-74.14051,
40.7138,-74.14104,
40.71358,-74.14154,
40.71333,-74.14215,
40.71214,-74.14526,
40.71187,-74.14594,
40.7117,-74.14632,
40.71145,-74.14684,
40.7112,-74.14731,
40.71094,-74.14777,
40.71066,-74.14822,
40.71033,-74.14872,
40.70998,-74.14919,
40.70967,-74.14957,
40.7094,-74.14989,
40.70913,-74.15018,
40.70891,-74.15043,
40.70865,-74.15068,
40.70844,-74.15087,
40.70821,-74.15106,
40.70798,-74.15125,
40.70775,-74.15143,
40.70763,-74.15152,
40.70751,-74.1516,
40.70726,-74.15177,
40.70701,-74.15193,
40.70677,-74.15207,
40.70641,-74.15227,
40.70228,-74.15451,
40.70193,-74.15469,
40.70155,-74.1549,
40.7012,-74.1551,
40.70081,-74.15533,
40.70045,-74.15555,
40.70009,-74.15578,
40.69974,-74.15601,
40.69938,-74.15626,
40.69903,-74.1565,
40.69866,-74.15676,
40.69451,-74.15966,
40.69375,-74.16019,
40.69375,-74.16019,
40.69375,-74.16019,
40.69329,-74.16051,
40.69263,-74.16095,
40.69078,-74.16226,
40.68997,-74.16284,
40.68967,-74.16305,
40.688,-74.16421,
40.68738,-74.16464,
40.68727,-74.16472,
40.68702,-74.16489,
40.68678,-74.16506,
40.68311,-74.16759,
40.68164,-74.16861,
40.68063,-74.1693,
40.67855,-74.17073,
40.67785,-74.17122,
40.67707,-74.17181,
40.67636,-74.17236,
40.67571,-74.17289,
40.67507,-74.17344,
40.67449,-74.17395,
40.67392,-74.17448,
40.67323,-74.17513,
40.67258,-74.17578,
40.67108,-74.17726,
40.67108,-74.17726,
40.66859,-74.17975,
40.66782,-74.18052,
40.6676,-74.18073,
40.66738,-74.18095,
40.66715,-74.18116,
40.66693,-74.18137,
40.66671,-74.18157,
40.66648,-74.18178,
40.66608,-74.1821,
40.66548,-74.18261,
40.66539,-74.18269,
40.66503,-74.18299,
40.66456,-74.18334,
40.66413,-74.18366,
40.66356,-74.18407,
40.663,-74.18446,
40.66151,-74.18542,
40.66136,-74.18552,
40.6609,-74.18582,
40.65973,-74.18658,
40.65865,-74.18727,
40.65795,-74.18772,
40.65769,-74.18789,
40.6575,-74.18802,
40.6573,-74.18818,
40.65711,-74.18833,
40.65682,-74.18859,
40.6565,-74.18889,
40.65621,-74.18919,
40.65594,-74.1895,
40.65567,-74.18984,
40.65543,-74.19016,
40.65516,-74.19055,
40.65492,-74.19093,
40.65468,-74.19134,
40.65451,-74.19166,
40.65424,-74.19214,
40.65405,-74.1925,
40.65383,-74.19289,
40.65363,-74.19327,
40.65342,-74.19365,
40.65321,-74.19404,
40.65301,-74.1944,
40.65279,-74.1948,
40.65259,-74.19516,
40.65237,-74.19557,
40.65218,-74.19591,
40.65193,-74.19638,
40.65168,-74.19683,
40.65144,-74.19727,
40.65049,-74.19902,
40.65027,-74.1994,
40.65003,-74.1998,
40.64978,-74.20019,
40.64951,-74.20057,
40.64925,-74.20093,
40.64893,-74.20132,
40.64877,-74.20149,
40.64841,-74.20189,
40.64841,-74.20189,
40.64824,-74.20206,
40.64794,-74.20236,
40.64763,-74.20264,
40.64728,-74.20293,
40.64693,-74.2032,
40.64657,-74.20346,
40.64619,-74.20371,
40.6458,-74.20393,
40.6457,-74.20399,
40.64542,-74.20413,
40.64415,-74.20481,
40.64273,-74.20551,
40.64225,-74.20576,
40.64176,-74.20603,
40.64109,-74.20643,
40.64048,-74.2068,
40.63986,-74.20719,
40.63848,-74.20811,
40.63795,-74.20845,
40.63731,-74.20886,
40.63688,-74.20913,
40.63615,-74.20957,
40.63476,-74.21038,
40.63392,-74.21089,
40.63222,-74.21189,
40.63129,-74.21244,
40.63018,-74.21315,
40.62916,-74.21378,
40.62857,-74.21416,
40.62767,-74.21473,
40.62594,-74.2158,
40.62314,-74.2175,
40.6168,-74.22133,
40.6167,-74.22139,
40.61165,-74.22446,
40.60829,-74.22649,
40.60788,-74.22674,
40.60526,-74.22833,
40.60375,-74.22926,
40.6032,-74.22961,
40.60267,-74.22998,
40.6023,-74.23024,
40.60194,-74.23051,
40.60175,-74.23066,
40.60107,-74.23119,
40.60059,-74.23156,
40.59982,-74.23217,
40.59982,-74.23217,
40.59862,-74.2332,
40.59847,-74.23331,
40.59835,-74.23342,
40.59824,-74.23354,
40.59814,-74.23365,
40.59805,-74.23378,
40.59797,-74.23392,
40.5979,-74.23408,
40.59756,-74.23491,
40.59744,-74.23521,
40.59737,-74.23535,
40.59728,-74.23548,
40.59719,-74.23559,
40.59708,-74.2357,
40.59697,-74.23578,
40.59684,-74.23584,
40.59671,-74.23587,
40.59658,-74.23588,
40.59644,-74.23586,
40.5963,-74.23583,
40.59616,-74.23578,
40.59603,-74.23572,
40.5959,-74.23564,
40.59579,-74.23554,
40.59567,-74.23543,
40.59557,-74.23529,
40.59547,-74.23514,
40.59539,-74.23497,
40.59531,-74.23478,
40.5948,-74.23337,
40.59467,-74.23302,
40.59456,-74.23276,
40.59446,-74.23254,
40.59435,-74.23232,
40.59421,-74.23207,
40.59404,-74.23183,
40.59367,-74.23131,
40.59346,-74.23091,
40.59343,-74.23085,
40.5934,-74.23079,
40.59332,-74.23064,
40.59328,-74.23056,
40.59325,-74.23048,
40.5932,-74.23037,
40.59307,-74.22999,
40.59292,-74.22954,
40.59285,-74.2294,
40.59279,-74.22928,
40.59274,-74.22915,
40.5927,-74.22902,
40.59267,-74.22889,
40.59265,-74.22876,
40.59264,-74.22864,
40.59263,-74.22853,
40.59264,-74.2284,
40.59266,-74.22769,
40.59268,-74.22732,
40.59267,-74.22719,
40.59266,-74.22707,
40.59265,-74.22698,
40.59264,-74.22689,
40.59262,-74.22679,
40.59258,-74.22666,
40.59262,-74.22638,
40.59262,-74.22638,
40.59255,-74.22608,
40.59252,-74.22598,
40.59248,-74.22587,
40.59244,-74.22576,
40.59237,-74.22562,
40.5923,-74.22545,
40.59223,-74.22529,
40.5919,-74.22457,
40.59075,-74.22206,
40.58888,-74.2179,
40.58867,-74.21745,
40.58855,-74.21719,
40.5885,-74.21705,
40.58815,-74.21627,
40.58779,-74.21566,
40.5875,-74.2153,
40.58718,-74.21505,
40.58682,-74.21483,
40.58645,-74.21465,
40.58603,-74.21462,
40.58562,-74.21465,
40.58526,-74.21477,
40.58445,-74.2152,
40.5842,-74.21534,
40.58401,-74.21544,
40.58391,-74.21549,
40.58347,-74.21573,
40.58311,-74.21593,
40.58278,-74.21609,
40.58251,-74.21623,
40.58179,-74.21655,
40.58159,-74.21664,
40.58143,-74.2167,
40.58126,-74.21676,
40.58116,-74.21679,
40.58079,-74.21687,
40.57879,-74.21729,
40.57847,-74.21734,
40.57824,-74.21736,
40.57797,-74.21734,
40.57699,-74.21707,
40.57641,-74.21693,
40.57608,-74.21689,
40.57574,-74.21693,
40.57551,-74.21699,
40.57543,-74.21701,
40.57529,-74.21704,
40.57498,-74.21725,
40.57426,-74.21773,
40.57316,-74.21856,
40.57305,-74.21864,
40.57267,-74.21893,
40.57199,-74.21946,
40.57165,-74.21972,
40.57165,-74.21972,
40.57165,-74.21972,
40.57158,-74.21977,
40.57151,-74.21982,
40.57108,-74.22013,
40.57105,-74.22015,
40.57067,-74.22045,
40.57056,-74.22049,
40.57043,-74.22054,
40.57002,-74.2206,
40.56978,-74.22064,
40.56952,-74.22067,
40.56875,-74.22076,
40.56836,-74.22083,
40.56794,-74.22102,
40.5676,-74.22118,
40.56721,-74.22136,
40.56659,-74.22164,
40.56652,-74.22168,
40.56617,-74.22187,
40.56567,-74.22223,
40.56534,-74.22258,
40.56524,-74.22269,
40.56512,-74.22282,
40.56479,-74.22338,
40.56465,-74.22371,
40.56451,-74.22407,
40.56441,-74.2245,
40.56439,-74.2246,
40.56435,-74.22478,
40.56426,-74.22583,
40.56426,-74.22586,
40.56421,-74.22629,
40.56413,-74.22715,
40.56411,-74.22738,
40.56408,-74.22763,
40.56405,-74.22781,
40.56404,-74.22798,
40.56404,-74.22815,
40.56408,-74.22849,
40.56417,-74.22887,
40.5643,-74.2292,
40.56465,-74.23004,
40.56466,-74.23007,
40.56474,-74.23044,
40.56478,-74.23064,
40.56486,-74.23143,
40.56491,-74.23181,
40.56506,-74.23298,
40.56505,-74.2332,
40.56505,-74.2332,
40.56528,-74.23327,
40.56552,-74.23326,
40.56563,-74.23318,
40.56565,-74.23316,
40.56565,-74.23316,
40.56565,-74.23316,
40.56585,-74.23303,
40.56715,-74.23337,
40.56783,-74.23359,
40.56807,-74.23365,
40.56807,-74.23365,
40.56847,-74.23117,
40.56857,-74.23098,
40.56857,-74.23098,
40.56862,-74.23122,
40.56823,-74.23369,
40.56807,-74.23365,
40.56783,-74.23359,
40.56715,-74.23337,
40.56665,-74.23324,
40.56665,-74.23324,
40.56665,-74.23324,
40.56585,-74.23303,
40.56563,-74.23318,
40.56552,-74.23326,
40.56528,-74.23327,
40.56505,-74.2332,
40.56505,-74.2332,
40.56505,-74.23336,
40.56503,-74.23353,
40.56499,-74.23375,
40.56485,-74.23425,
40.56478,-74.23453,
40.56469,-74.2349,
40.56465,-74.23511,
40.56459,-74.23541,
40.56457,-74.23568,
40.56457,-74.23589,
40.56468,-74.23666,
40.56472,-74.23693,
40.56477,-74.23724,
40.5649,-74.23806,
40.56496,-74.23841,
40.56515,-74.23948,
40.56515,-74.23948,
40.56515,-74.23948,
40.56516,-74.23953,
40.5652,-74.23975,
40.56526,-74.24013,
40.56529,-74.24026,
40.56548,-74.24122,
40.56555,-74.24157,
40.56562,-74.24181,
40.56569,-74.24202,
40.56583,-74.24229,
40.56598,-74.2425,
40.56616,-74.2427,
40.56629,-74.24279,
40.56651,-74.24293,
40.56717,-74.24324,
40.56737,-74.24335,
40.56754,-74.24347,
40.56768,-74.2436,
40.56809,-74.24411,
40.56827,-74.24434,
40.56883,-74.24506,
40.56883,-74.24506,
40.56878,-74.24517,
40.56865,-74.2455,
40.56862,-74.24556,
40.5685,-74.24588,
40.56766,-74.24801,
40.56744,-74.24853,
40.56724,-74.24907,
40.56705,-74.24961,
40.56675,-74.2505,
40.56654,-74.25112,
40.56652,-74.25121,
40.56637,-74.25169,
40.56612,-74.2525,
40.56609,-74.25258,
40.56608,-74.2526,
40.5659,-74.25298,
40.56578,-74.25324,
40.56572,-74.25337,
40.56565,-74.25354,
40.5653,-74.2543,
40.56495,-74.25508,
40.5645,-74.25606,
40.56427,-74.25642,
40.56416,-74.25655,
40.56388,-74.25685,
40.56325,-74.25757,
40.56317,-74.25769,
40.56302,-74.2579,
40.56289,-74.25811,
40.56278,-74.25833,
40.56269,-74.25855,
40.5626,-74.25882,
40.56253,-74.25911,
40.56249,-74.25938,
40.56247,-74.25961,
40.56247,-74.25983,
40.5625,-74.26119,
40.56255,-74.26291,
40.56256,-74.26309,
40.56257,-74.2633,
40.5626,-74.26352,
40.56262,-74.26369,
40.56266,-74.26397,
40.56274,-74.2644,
40.56285,-74.26521,
40.5629,-74.26549,
40.56295,-74.26592,
40.56294,-74.26651,
40.56279,-74.26922,
40.56278,-74.26947,
40.56278,-74.26952,
40.56278,-74.26972,
40.56278,-74.26972,
40.56273,-74.27015,
40.56268,-74.27048,
40.56264,-74.2706,
40.56258,-74.27076,
40.56211,-74.27189,
40.5617,-74.27296,
40.56164,-74.27317,
40.56144,-74.27368,
40.56141,-74.27377,
40.5614,-74.27385,
40.56141,-74.27389,
40.56143,-74.27403,
40.56143,-74.27403,
40.5618,-74.27387,
40.56186,-74.27386,
40.56195,-74.27383,
